state,st_fips,year,n_deaths,pop,adj_rate,adj_rate_se,crude_rate,crude_lower,crude_upper,crude_se,adj_rate_lower,adj_rate_upper
South Carolina,45,2014,701,4832482,14.435846192,0.55920472,14.506003333,13.432150332,15.579856335,0.547884184,13.33980494,15.531887444
South Carolina,45,2015,761,4896146,15.654891702,0.581914626,15.542837162,14.438519445,16.64715488,0.563427407,14.514339035,16.795444368
South Carolina,45,2016,879,4961119,18.093057806,0.625847943,17.717776977,16.546469638,18.889084316,0.597605785,16.866395837,19.319719775
South Carolina,45,2017,1008,5024369,20.511261742,0.662371098,20.062220748,18.823695655,21.300745842,0.631900558,19.213014389,21.809509094
South Carolina,45,2018,1125,5084127,22.64108552,0.694098646,22.127692719,20.834640863,23.420744575,0.659720335,21.280652173,24.001518867
South Carolina,45,2019,1127,5148714,22.679196907,0.694595331,21.888961011,20.610995124,23.166926897,0.652023411,21.317790059,24.040603756
South Dakota,46,1999,17,750412,NA,0.575610486,NA,1.319699045,3.627167476,0.549445588,1.37850739,3.788801082
South Dakota,46,2000,20,754844,2.771165926,0.621081741,2.64955408,1.618427119,4.092024312,0.592458303,1.692711283,4.27984408
South Dakota,46,2001,24,757972,3.224807467,0.660940636,3.166343875,2.028739848,4.711266379,0.646327237,2.06619864,4.798255527
South Dakota,46,2002,22,760020,3.051417635,0.65368343,2.894660667,1.814054893,4.382545196,0.617143728,1.912292918,4.619876813
South Dakota,46,2003,24,763729,3.311981058,0.680384786,3.142475931,2.013447178,4.675752787,0.641455213,2.122052503,4.927962855
South Dakota,46,2004,43,770396,5.790596841,0.891445781,5.581545076,4.039364171,7.518285401,0.851177644,4.173341049,7.827207655
South Dakota,46,2005,40,775493,5.526663485,0.881367132,5.158009163,3.684933326,7.023764238,0.815552857,3.930010404,7.555114784
South Dakota,46,2006,37,783033,5.077531346,0.843612748,4.725215923,3.326977279,6.513095872,0.776820713,3.556252179,7.029435946
South Dakota,46,2007,32,791623,4.057371777,0.72501361,4.042328229,2.764952509,5.706554762,0.714589426,2.756781254,5.759114647
South Dakota,46,2008,54,799124,7.309765887,1.013791565,6.757399352,5.076361115,8.816919527,0.919565578,5.459298653,9.585807692
South Dakota,46,2009,49,807067,6.656650787,0.974767805,6.071367061,4.491658066,8.026650823,0.867338152,4.891040732,8.85194765
South Dakota,46,2010,45,814180,6.259828716,0.954978963,5.527033334,4.031473384,7.395612764,0.823921483,4.530238042,8.431926682
South Dakota,46,2011,57,824082,7.087152915,0.961650216,6.916787407,5.238705614,8.9615281,0.916150873,5.324081885,9.247175381
South Dakota,46,2012,42,833354,5.498840386,0.865265238,5.039875011,3.632288319,6.812449451,0.777669598,3.92842656,7.487880931
South Dakota,46,2013,55,844877,6.946725558,0.959936415,6.509823323,4.904110303,8.473446431,0.877784398,5.188161983,9.109727495
South Dakota,46,2014,63,853175,7.79516314,1.010315473,7.384182612,5.674227444,9.447544759,0.930319563,5.948566944,10.033933993
South Dakota,46,2015,65,858469,8.35712642,1.063976135,7.571618777,5.84362394,9.650633861,0.939143725,6.407325255,10.713418214
South Dakota,46,2016,69,865454,8.419748968,1.042218509,7.9726941,6.203234372,10.089922746,0.959799581,6.498193858,10.731643639
South Dakota,46,2017,73,869666,8.455924722,1.0188991570000001,8.394027132,6.579574227,10.554230015,0.982446565,6.57921679,10.701480092
South Dakota,46,2018,57,882235,6.87664866,0.932104709,6.460863602,4.893393484,8.3708241,0.85576229,5.165944773,8.972513639
South Dakota,46,2019,86,884659,10.472038754,1.151509614,9.72125983,7.7757441,12.005658678,1.048270406,8.340874148,12.981662842
Tennessee,47,1999,344,5638706,6.058752855,0.326933176,6.100690478,5.455993192,6.745387763,0.328927186,5.417963831,6.699541879
Tennessee,47,2000,397,5689283,6.930591506,0.348094255,6.978032205,6.291606107,7.664458304,0.350217397,6.248326766,7.612856245
Tennessee,47,2001,424,5750789,7.342709502,0.357014665,7.372901353,6.671104258,8.074698448,0.358059742,6.642960759,8.042458246
Tennessee,47,2002,491,5795918,8.457140713,0.382275026,8.47147941,7.722146883,9.220811937,0.382312514,7.707881663,9.206399764
Tennessee,47,2003,662,5847812,11.333259812,0.441614021,11.320473367,10.45810729,12.182839443,0.439982692,10.46769633,12.198823294
Tennessee,47,2004,763,5910809,12.836799478,0.466751205,12.90855448,11.992605224,13.824503737,0.467321049,11.921967115,13.75163184
Tennessee,47,2005,872,5991057,14.532776807,0.49444559,14.555027602,13.58895256,15.521102644,0.492895429,13.563663451,15.501890163
Tennessee,47,2006,975,6088766,15.991538278,0.514923186,16.013096907,15.00795103,17.018242783,0.512829529,14.982288834,17.000787722
Tennessee,47,2007,985,6175727,15.840179155,0.508271274,15.94953922,14.953477851,16.945600589,0.508194576,14.843967458,16.836390852
Tennessee,47,2008,938,6247411,14.795907234,0.488179058,15.01421949,14.053365468,15.975073513,0.490231644,13.83907628,15.752738189
Tennessee,47,2009,962,6306019,15.150567657,0.493904672,15.255266437,14.291241357,16.219291516,0.49184953,14.182514499,16.118620814
Tennessee,47,2010,1080,6346105,16.912334944,0.520919185,17.018312808,16.003325303,18.033300312,0.517850768,15.891333341,17.933336548
Tennessee,47,2011,1090,6403353,17.159967301,0.527319296,17.022331894,16.011772424,18.032891364,0.515591567,16.126421481,18.193513121
Tennessee,47,2012,1131,6456243,17.607844416,0.531704169,17.517927996,16.496970868,18.538885125,0.520896494,16.565704245,18.649984587
Tennessee,47,2013,1187,6495978,18.101270464,0.535699113,18.272845136,17.233315475,19.312374796,0.530372276,17.051300203,19.151240726
Tennessee,47,2014,1269,6549352,19.514260657,0.557382187,19.375962691,18.30988575,20.442039632,0.543916807,18.421791571,20.606729742
Tennessee,47,2015,1457,6600299,22.157080806,0.592179739,22.074757522,20.941255662,23.208259383,0.578317276,20.996408518,23.317753093
Tennessee,47,2016,1630,6651194,24.533386134,0.620218688,24.506878013,23.317142958,25.696613068,0.607007681,23.317757506,25.749014762
Tennessee,47,2017,1776,6715984,26.577220775,0.645049022,26.444375091,25.214480478,27.674269704,0.627497252,25.312924692,27.841516859
Tennessee,47,2018,1823,6770010,27.476938071,0.657651971,26.927582086,25.691463617,28.163700556,0.630672689,26.187940208,28.765935933
Tennessee,47,2019,2089,6829174,31.178609489,0.697589666,30.589350923,29.277582679000002,31.901119167,0.669269512,29.811333744,32.545885234000004
Texas,48,1999,1087,20558220,5.367619287,0.163711255,5.287422744,4.973093105,5.601752383,0.16037226500000001,5.046745228,5.688493346
Texas,48,2000,1021,20851820,4.978614596,0.156536401,4.896455082,4.596106922,5.196803241,0.153238857,4.67180325,5.285425943
Texas,48,2001,1374,21319622,6.558170274,0.177782236,6.444767173,6.103990438,6.785543908,0.173865681,6.209717092,6.906623456
Texas,48,2002,1598,21690325,7.497017735,0.188383081,7.367340047,7.006114548,7.728565546,0.184298724,7.127786896,7.866248573
Texas,48,2003,1753,22030931,8.084360657,0.193785377,7.956994645,7.584505022,8.329484269,0.190045726,7.704541317,8.464179996
Texas,48,2004,1813,22394023,8.16608322,0.192600002,8.095910235,7.72324159,8.468578879,0.190137063,7.788587216,8.543579223
Texas,48,2005,1910,22778123,8.530386934,0.196044463,8.385238766,8.009180776,8.761296757,0.191866322,8.146139787,8.914634082
Texas,48,2006,2191,23359580,9.493695448,0.203703393,9.379449459,8.986703044,9.772195875,0.200380824,9.094436798,9.892954099
Texas,48,2007,2194,23831983,9.278861378,0.198990861,9.206116,8.820891231,9.591340768,0.196543249,8.88883929,9.668883466
Texas,48,2008,2053,24309039,8.544324249,0.18961817,8.445418184,8.080090355,8.810746012,0.186391749,8.172672635,8.915975862
Texas,48,2009,2409,24801761,9.801522983,0.200966561,9.713019975,9.3251448280000009,10.100895122,0.197895483,9.407628524,10.195417443
Texas,48,2010,2399,25145561,9.586415737,0.197126558,9.540451295,9.158674202,9.922228387,0.194784231,9.200047683,9.97278379
Texas,48,2011,2589,25674681,10.128563598,0.200654934,10.083864333,9.695430509,10.472298157000001,0.198180522,9.735279927,10.521847269
Texas,48,2012,2447,26059203,9.404889589,0.191655862,9.390156713,9.018097617,9.76221581,0.18982607,9.0292441,9.780535078
Texas,48,2013,2446,26448193,9.264069043,0.188982732,9.24826887,8.881756791,9.61478095,0.186995959,8.893662889,9.634475196
Texas,48,2014,2601,26956958,9.683068263,0.191673168,9.648714814,9.277901461,10.019528168,0.189190487,9.307388853,10.058747673
Texas,48,2015,2588,27469114,9.40133773,0.186709076,9.421490624,9.058501548,9.7844797,0.185198508,9.035387942,9.767287518
Texas,48,2016,2831,27862596,10.131000876,0.192550028,10.160575131,9.786288402,10.534861859,0.190962617,9.753602821,10.508398931
Texas,48,2017,2989,28304596,10.520277816,0.194711858,10.560122462,10.181538625,10.938706299,0.193155019,10.138642575,10.901913057
Texas,48,2018,3005,28701845,10.417350409,0.192296395,10.469710222,10.095368276,10.844052169,0.190990789,10.040449475,10.794251343000001
Texas,48,2019,3136,28995881,10.783265427,0.194962581,10.815329253,10.436792729,11.193865777,0.193130879,10.401138769,11.165392086
Utah,49,1999,205,2203482,10.598235992,0.75200934,9.303456983,8.029885006,10.577028961,0.649781621,9.124297686,12.072174298
Utah,49,2000,210,2233169,10.374369827,0.727834526,9.403677017,8.131802903,10.67555113,0.648915364,8.947814156,11.800925497
Utah,49,2001,209,2283715,10.445835308,0.732617771,9.151754926,7.91099628,10.392513571,0.633040125,9.009904476,11.881766139
Utah,49,2002,288,2324815,14.0210639,0.838491763,12.388082493,10.95733196,13.818833025,0.729974761,12.377620044,15.664507757
Utah,49,2003,353,2360137,16.132180969,0.876797571,14.956758866,13.396465685,16.517052048,0.79606795,14.41365773,17.850704209
Utah,49,2004,358,2401580,16.318715336,0.879520203,14.906852988,13.362663732,16.451042245,0.787851661,14.594855738,18.042574934
Utah,49,2005,438,2457719,19.32593312,0.94163885,17.821402691,16.152385155,19.490420227,0.851539559,17.480320973,21.171545267
Utah,49,2006,444,2525507,19.101114073,0.923778625,17.580628365,15.945322555,19.215934175,0.834339699,17.290507968,20.911720178
Utah,49,2007,511,2597746,21.299702228,0.961399071,19.67089931,17.965328178,21.376470442,0.870189353,19.415360049,23.184044407
Utah,49,2008,468,2663029,18.965915399,0.893862177,17.573973096,15.981752996,19.166193196,0.812357194,17.213945533,20.717885266
Utah,49,2009,478,2723421,19.130496364,0.892950749,17.551454586,15.977996286,19.124912886,0.802784847,17.380312896,20.880679833
Utah,49,2010,433,2763885,16.897119016,0.827899947,15.666353701,14.190714953,17.141992449,0.752876912,15.27443512,18.519802912
Utah,49,2011,504,2817222,19.471214028,0.883345287,17.889963943,16.328074576,19.45185331,0.79688233,17.739857264,21.202570792
Utah,49,2012,601,2855287,23.130969206,0.958398503,21.048672165,19.365829402,22.731514928,0.858593246,21.25250814,25.009430272
Utah,49,2013,594,2900872,22.064009141,0.919376303,20.476601518,18.82987785,22.123325187,0.840165137,20.262031588,23.865986694
Utah,49,2014,603,2942902,22.429566888,0.926173113,20.489978939,18.854522702,22.125435176,0.834416447,20.614267586,24.24486619
Utah,49,2015,646,2995919,23.377322937,0.932143439,21.562665746,19.899857142,23.225474351,0.848371737,21.550321797,25.204324077
Utah,49,2016,635,3051217,22.351631437,0.89857557,20.811368054,19.192655114,22.430080994,0.825873949,20.590423319,24.112839555
Utah,49,2017,650,3101833,22.282516811,0.885551283,20.955351239,19.344355701,22.566346777,0.821936499,20.546836297,24.018197326
Utah,49,2018,624,3161105,21.183392806,0.859347152,19.739932713,18.191082412,21.288783014,0.790229745,19.499072387,22.867713225
Utah,49,2019,571,3205958,18.947137349,0.802616977,17.81058891,16.349703011,19.271474808,0.745349948,17.374008074,20.520266624
Vermont,50,1999,29,604683,4.69124942,0.872691916,4.795901323,3.211911034,6.887729604,0.890576518,3.141823562,6.73743168
Vermont,50,2000,36,608827,5.79880845,0.970414675,5.913009771,4.141412914,8.186088987,0.985501629,4.06142745,8.027986394
Vermont,50,2001,44,612223,7.08989856,1.075210379,7.186923719,5.222018774,9.648085747,1.083469517,5.130959588,9.550022461
Vermont,50,2002,47,615442,7.506191439,1.100813055,7.636787869,5.611206255,10.155324141,1.113939998,5.495507938,10.012208513
Vermont,50,2003,65,617858,10.230125849,1.281091503,10.520216619,8.119292783,13.408857699,1.304872276,7.878424519,13.063666106
Vermont,50,2004,50,619920,8.015769021,1.150170124,8.065556846,5.986417602,10.633468835,1.140641988,5.930146079,10.597247434
Vermont,50,2005,53,621215,8.467556625,1.183414826,8.53166778,6.390816384,11.15959209,1.171914698,6.304688636,11.133312801
Vermont,50,2006,75,622892,12.226271436,1.435880898,12.040610571,9.470662651,15.093025757,1.390329951,9.583440603,15.372702391
Vermont,50,2007,66,623481,10.84594253,1.362414218,10.585727552,8.187001689,13.467691878,1.303012988,8.334347619,13.876624251
Vermont,50,2008,73,624151,10.947145553,1.314457453,11.695887694,9.16770461,14.705824392,1.368900113,8.517536069,13.854269526
Vermont,50,2009,55,624817,8.292750798,1.152195895,8.802577395,6.631333654,11.45778684,1.186939294,6.193440933,10.874864614
Vermont,50,2010,63,625741,9.698947176,1.26796989,10.068063304,7.736601885,12.881382233,1.268456747,7.383323538,12.510962931
Vermont,50,2011,83,626431,12.886488611,1.46430253,13.24966357,10.553224537,16.424945445,1.454339517,10.169759082,16.10592006
Vermont,50,2012,70,626011,10.947802933,1.359496631,11.181912139,8.716859608,14.127675073,1.336494129,8.449295348,13.953850662
Vermont,50,2013,93,626630,15.054256528,1.629752093,14.841293906,11.97885355,18.181623925,1.538970487,12.024737944,18.614889282
Vermont,50,2014,83,626562,13.944435774,1.583165041,13.246893364,10.551018096,16.421511359,1.454035447,11.022518702,17.403353067
Vermont,50,2015,99,626042,16.69785328,1.731195668,15.813635507,12.852532258,19.252468684,1.589330168,13.477338318,20.456039118
Vermont,50,2016,125,624594,22.17022279,2.047501351,20.013000445,16.504566778,23.521434112,1.790017177,18.157120142,26.183325437
Vermont,50,2017,134,623657,23.157689239,2.07521275,21.486169481,17.848169694,25.124169268,1.85612234,19.090272249,27.225106228
Vermont,50,2018,153,626299,26.646699691,2.224709719,24.429226296,20.558253952,28.30019864,1.97498589,22.286268641,31.00713074
Vermont,50,2019,133,623989,23.761049576,2.121283907,21.3144783,17.692006961,24.936949639,1.848199663,19.60333312,27.918766033
Virginia,51,1999,366,7000174,5.049299703,0.264416811,5.228441465,4.692783238,5.764099691,0.273295013,4.531042754,5.567556653
Virginia,51,2000,411,7078515,5.624345781,0.277868449,5.806302593,5.244951173,6.367654013,0.286403786,5.079723621,6.168967941
Virginia,51,2001,459,7198362,6.16645785,0.288093978,6.376450643,5.793101275,6.95980001,0.297627228,5.601793653,6.731122048
Virginia,51,2002,509,7286873,6.795577144,0.301800785,6.985163595,6.378324206,7.592002983,0.309611933,6.204047606,7.387106682
Virginia,51,2003,547,7366977,7.23123586,0.309957502,7.425026575,6.802783,8.047270149,0.317471211,6.623719156,7.838752564
Virginia,51,2004,558,7475575,7.324988355,0.310787469,7.464308766,6.844969567,8.083647964,0.315989387,6.715844915,7.934131794
Virginia,51,2005,581,7577105,7.511230334,0.312740581,7.667836199,7.044329919,8.291342479,0.318115449,6.898258795,8.124201872
Virginia,51,2006,629,7673725,8.038378947,0.321669302,8.196801423,7.556218786,8.837384059,0.326827876,7.407907115,8.668850779
Virginia,51,2007,700,7751000,8.895095182,0.337854776,9.031092762,8.362060048,9.700125477,0.341343222,8.232899821,9.557290543
Virginia,51,2008,718,7833496,9.016300927,0.33851608,9.165767111,8.495322866,9.836211356,0.342063391,8.352809411,9.679792443
Virginia,51,2009,685,7925937,8.537058642,0.328879668,8.642511289,7.99529306,9.289729519,0.330213382,7.892454492,9.181662792
Virginia,51,2010,558,8001024,6.811981638,0.291198222,6.974107314,6.395441805,7.552772824,0.295237505,6.241233124,7.382730153
Virginia,51,2011,798,8096604,9.742911828,0.349108669,9.855984064,9.172143879,10.53982425,0.348898054,9.058658837,10.427164818
Virginia,51,2012,733,8185867,8.918849431,0.333159636,8.954457726,8.306206458,9.602708993,0.330740443,8.265856546,9.571842317
Virginia,51,2013,854,8260405,10.236096369,0.354869449,10.33847614,9.645076414,11.031875866,0.353775371,9.540552249,10.931640489
Virginia,51,2014,980,8326289,11.713465893,0.379940624,11.769949374,11.033033981,12.506864767,0.375977241,10.968782269,12.458149517
Virginia,51,2015,1039,8382993,12.36038722,0.389334976,12.394141329,11.640499939,13.147782718,0.384510913,11.597290667,13.123483773
Virginia,51,2016,1405,8411808,16.746282385,0.45377942,16.702711236,15.829327939,17.576094534,0.445603723,15.856874722,17.635690048
Virginia,51,2017,1507,8470020,17.853649246,0.467656862,17.79216578,16.893851586,18.690479974,0.458323568,16.937041797,18.770256695
Virginia,51,2018,1448,8517685,17.124794217,0.457738209,16.999924275,16.124298016,17.875550535,0.446748091,16.227627327,18.021961107
Virginia,51,2019,1547,8535519,18.294226579,0.473113968,18.124264031,17.221090306,19.027437757,0.460802921,17.366923203,19.221529955
Washington,53,1999,555,5842564,9.29739473,0.395061878,9.499254095,8.70894117,10.289567019,0.40322088,8.523073449,10.071716012
Washington,53,2000,556,5894121,9.185320692,0.38995592,9.433128366,8.649023011,10.217233722,0.400053753,8.421007088,9.949634296
Washington,53,2001,499,5985722,8.129531281,0.364404109,8.336504769,7.605046083,9.067963455,0.373193207,7.415299227,8.843763335
Washington,53,2002,643,6052349,10.414210991,0.411516545,10.623974262,9.802795715,11.445152808,0.418968646,9.607638562,11.22078342
Washington,53,2003,696,6104115,11.0679917,0.420692159,11.402144291,10.55503785,12.249250733,0.432197164,10.243435068,11.892548332
Washington,53,2004,811,6178645,12.749735695,0.449686147,13.125855264,12.222469474,14.029241055,0.460911118,11.868350846,13.631120543
Washington,53,2005,850,6257305,13.033224612,0.449503117,13.584122877,12.670896998,14.497348756,0.465931571,12.152198502,13.914250721
Washington,53,2006,897,6370753,13.574946851,0.45627470999999997,14.079968255,13.15854,15.00139651,0.470116457,12.68064842,14.469245283
Washington,53,2007,962,6461587,14.373894655,0.467242174,14.887983401,13.947168015,15.828798787,0.48000785,13.458099995,15.289689315
Washington,53,2008,1011,6562231,14.76039357,0.468960038,15.406345799,14.456659582,16.356032016,0.484533784,13.841231895,15.679555245
Washington,53,2009,987,6667426,14.304083652,0.460983653,14.803313902,13.879772343,15.726855462,0.471194673,13.400555692,15.207611611999999
Washington,53,2010,916,6724540,13.103829461,0.438787087,13.621749592,12.739602053,14.503897131,0.450075275,12.24380677,13.963852151
Washington,53,2011,997,6830038,14.09880068,0.454052165,14.597283353,13.691174173,15.503392534,0.462300602,13.208858437,14.988742923
Washington,53,2012,985,6897012,13.688256747,0.443388175,14.28154685,13.389652926,15.173440773,0.45504792,12.819215924,14.557297569
Washington,53,2013,969,6971406,13.424864086,0.439274809,13.899635167,13.024454765,14.774815569,0.446520613,12.563885461,14.285842712000001
Washington,53,2014,979,7061530,13.276354006,0.432301723,13.863851035,12.995393458,14.732308612,0.443090601,12.429042628,14.123665383
Washington,53,2015,1094,7170351,14.741694345,0.454571993,15.257272622,14.353156285,16.161388959,0.461283845,13.850733239,15.63265545
Washington,53,2016,1102,7288000,14.510543423,0.447361102,15.120746433,14.22797866,16.013514205,0.455493762,13.633715664,15.387371182
Washington,53,2017,1169,7405743,15.167605415,0.45301459,15.785046821,14.88015911,16.689934532,0.461677404,14.279696818,16.055514011
Washington,53,2018,1164,7535591,14.771094293,0.442523382,15.446698209,14.559306753,16.334089664,0.452750743,13.903748465,15.638440121
Washington,53,2019,1259,7614893,15.842329806,0.456648444,16.533390554,15.620108065,17.446673044,0.465960454,14.947298856,16.737360757
West Virginia,54,1999,75,1811799,4.145504976,0.48042223,4.139532034,3.255990317,5.1889448,0.477991987,3.255133418,5.204308402
West Virginia,54,2000,113,1808344,6.228007992,0.588625653,6.248811067,5.09664722,7.400974914,0.587838697,5.074301711,7.381714272
West Virginia,54,2001,206,1801481,11.469619787,0.804462632,11.435035951,9.873471206,12.996600696,0.796716707,9.892873028,13.046366545
West Virginia,54,2002,229,1805414,12.945485115,0.861329373,12.684071354,11.041224779,14.326917929,0.838187028,11.257279543,14.633690686
West Virginia,54,2003,262,1812295,15.121036221,0.94118999,14.456807529,12.706244207,16.20737085,0.893144552,13.276303839,16.965768602
West Virginia,54,2004,333,1816438,18.801734475,1.040920864,18.33258278,16.363528858,20.301636702,1.004619348,16.761529581,20.841939369
West Virginia,54,2005,184,1820492,10.500711821,0.781917365,10.107157845,8.646743104,11.567572587,0.745109562,8.968153785,12.033269857
West Virginia,54,2006,362,1827912,20.352072367,1.082512016,19.804016824,17.763899833,21.844133814,1.040876015,18.230348815,22.47379592
West Virginia,54,2007,397,1834052,22.448298961,1.14187304,21.646060199,19.516746344,23.775374053,1.08638462,20.210227802,24.68637012
West Virginia,54,2008,459,1840310,25.742041879,1.221379416,24.941450082,22.659682382,27.223217782,1.164167194,23.348138222,28.135945535
West Virginia,54,2009,226,1847775,12.432893183,0.842143031,12.230926384,10.636291707,13.825561061,0.813589121,10.782292842,14.083493523
West Virginia,54,2010,512,1852994,28.885505544,1.30140472,27.63095833,25.237548674,30.024367986,1.221127375,26.334752293,31.436258795
West Virginia,54,2011,635,1855364,36.289593125,1.467435782,34.225090063,31.563054774,36.887125352,1.35818127,33.413418992,39.165767259
West Virginia,54,2012,558,1855413,32.002118577,1.384864643,30.074166776,27.578810416,32.569523136,1.273141,29.287783877,34.716453278
West Virginia,54,2013,570,1854304,32.198923491,1.380887125,30.739296254,28.215742476,33.262850031,1.287527437,29.492384726,34.905462255
West Virginia,54,2014,627,1850326,35.505213455,1.452587298,33.885920643,31.23350494,36.538336346,1.353273318,32.658142351,38.352284559
West Virginia,54,2015,725,1844128,41.493580001,1.581516884,39.313973867,36.452208572,42.175739163,1.460084335,38.39380691,44.593353093
West Virginia,54,2016,884,1831102,52.021085034,1.791984645,48.276939242,45.094430049,51.459448435,1.62372918,48.508795131,55.533374937
West Virginia,54,2017,974,1815857,57.766189996,1.90127863,53.638584977,50.269950375,57.007219578,1.718691123,54.039683882,61.49269611
West Virginia,54,2018,856,1805832,51.474100379,1.804958271,47.401973162,44.226447629,50.577498696,1.620166088,47.936382169,55.01181859
West Virginia,54,2019,870,1792147,52.844283839,1.840442223,48.545124926,45.319290532,51.77095932,1.645833875,49.237017082,56.451550597
Wisconsin,55,1999,212,5332666,3.967144724,0.272583043,3.975497434,3.440342396,4.510652472,0.273038285,3.43288196,4.501407489
Wisconsin,55,2000,248,5363675,4.599943945,0.292221233,4.623695507,4.048229789,5.199161226,0.293604958,4.027190329,5.172697561
Wisconsin,55,2001,269,5406835,4.971868588,0.303409766,4.975184188,4.380633214,5.569735162,0.303342334,4.377185446,5.56655173
Wisconsin,55,2002,340,5445162,6.187479663,0.336034137,6.244075016,5.58035529,6.907794741,0.338632513,5.528852756,6.846106571
Wisconsin,55,2003,383,5479203,6.989952866,0.358097518,6.990067716,6.290003197,7.690132236,0.357175775,6.288081731,7.691824001
Wisconsin,55,2004,437,5514026,7.858064417,0.377354168,7.925243733,7.182176723,8.668310743,0.379115821,7.118450247,8.597678587
Wisconsin,55,2005,518,5546166,9.336703622,0.412559456,9.339785358,8.535466804,10.144103912,0.410366609,8.528087089,10.145320154
Wisconsin,55,2006,593,5577655,10.636555837,0.440308823,10.631708128,9.775987956,11.487428301,0.436591925,9.773550544,11.499561131
Wisconsin,55,2007,622,5610775,11.097615102,0.449341653,11.085812566,10.214591415,11.957033717,0.444500587,10.216905462,11.978324741
Wisconsin,55,2008,606,5640996,10.60393955,0.43620531,10.742783721,9.887448036,11.598119407,0.436395758,9.748977143,11.458901957
Wisconsin,55,2009,631,5669264,10.934771894,0.442033013,11.130192561,10.26174406,11.998641062,0.44308597,10.068387188,11.8011566
Wisconsin,55,2010,630,5686986,10.942245158,0.443853168,11.077924229,10.2128683,11.942980158,0.441355066,10.072292949,11.812197367
Wisconsin,55,2011,698,5711767,12.076601118,0.466129759,12.220386441,11.313791482,13.126981399,0.462548448,11.162986791,12.990215446
Wisconsin,55,2012,692,5726398,12.226550659,0.474720919,12.084385333,11.184001705,12.98476896,0.459379402,11.296097657,13.15700366
Wisconsin,55,2013,856,5742713,15.028470674,0.524964202,14.905846766,13.907282912,15.90441062,0.509471354,13.999540838,16.057400509
Wisconsin,55,2014,853,5757564,15.064791078,0.528571269,14.815293412,13.821052082,15.809534743,0.507265985,14.028791392,16.100790765
Wisconsin,55,2015,878,5771337,15.471937039,0.53524885,15.213112664,14.206814002,16.219411325,0.513417684,14.422849293,16.521024786
Wisconsin,55,2016,1074,5778708,19.28726996,0.604157944,18.585469278,17.473923222,19.697015334,0.567115335,18.10312039,20.471419529
Wisconsin,55,2017,1177,5795483,21.16791344,0.63259247,20.308919895,19.148661641,21.469178149,0.591968497,19.928032199,22.407794681
Wisconsin,55,2018,1079,5813568,19.22150835,0.600056923,18.560030604,17.452580835,19.667480374,0.565025392,18.045396781,20.397619919
Wisconsin,55,2019,1201,5822434,21.142471345,0.628152102,20.627112304,19.460509541,21.793715067,0.595205491,19.911293225,22.373649466
Wyoming,56,1999,20,491780,4.095648445,0.918820264,4.066859165,2.484159584,6.280938631,0.909377355,2.50174494,6.325401372
Wyoming,56,2000,22,493782,4.60543769,0.984689797,4.455407447,2.792159293,6.745531429,0.949896059,2.886181746,6.972678717
Wyoming,56,2001,22,494657,4.503228555,0.965303774,4.447526266,2.787220235,6.733599242,0.948215786,2.822128303,6.817933064
Wyoming,56,2002,34,500017,6.921424055,1.195646269,6.799768808,4.709043893,9.501996932,1.16615073,4.793293801,9.671997975
Wyoming,56,2003,30,503453,5.902821603,1.08928741,5.958848194,4.020434877,8.506613328,1.087931858,3.953237684,8.477455302
Wyoming,56,2004,46,509106,9.093530547,1.359944388,9.035446449,6.615121409,12.052020601,1.332203899,6.632912116,12.167871354
Wyoming,56,2005,26,514157,4.902747136,0.978979047,5.056821165,3.30326729,7.409406076,0.991724223,3.172812809,7.237435322
Wyoming,56,2006,55,522667,10.561947426,1.448732468,10.522952473,7.927361016,13.697095856,1.418914622,7.911637959,13.815238473
Wyoming,56,2007,63,534876,12.266642003,1.574475887,11.778430889,9.050899648,15.069677832,1.483942808,9.382999801,15.756992319
Wyoming,56,2008,74,546043,14.045276387,1.664403174,13.552046267,10.64133777,17.013374405,1.575393379,10.969501311,17.716149824
Wyoming,56,2009,60,559851,10.950766426,1.440869272,10.717137238,8.178354598,13.795099053,1.383576468,8.315354978,14.156384282
Wyoming,56,2010,85,563626,14.955568396,1.66260796,15.080922456,12.046037621,18.647862235,1.635755706,11.876815086,18.588425515
Wyoming,56,2011,85,568158,15.208200454,1.694541069,14.96062715,11.949950542,18.499114683,1.622707848,12.077440309,18.902424427
Wyoming,56,2012,98,576412,16.750716461,1.737815132,17.001727931,13.802852821,20.719665795,1.717433873,13.520005777,20.520800215
Wyoming,56,2013,98,582658,17.242215322,1.786480781,16.819472143,13.65488846,20.497554312,1.699023258,13.916709252,21.122920724
Wyoming,56,2014,109,584153,19.382253362,1.900258556,18.65949503,15.156474287,22.162515772,1.787255481,15.657746592,23.106760132
Wyoming,56,2015,96,586107,16.445417992,1.729397328,16.379261807,13.267202064,20.001863141,1.6717014080000001,13.224089516,20.214214433
Wyoming,56,2016,99,585501,17.587069998,1.818921052,16.908596228,13.742461584,20.585539563,1.699377861,14.195051808,21.545391843
Wyoming,56,2017,69,579315,12.204026013,1.513355053,11.910618575,9.267175889,15.073602444,1.433869978,9.418823196,15.555007476
Wyoming,56,2018,66,577737,11.09356685,1.409359384,11.423883186,8.835231256,14.534035383,1.406182814,8.505326768,14.221398024
Wyoming,56,2019,79,578759,14.113182736,1.628226276,13.649895725,10.806758945,17.011865042,1.535733253,11.100865013,17.691015692
